id,@id,admin_level,boundary,name,type,@timestamp,@version,@changeset,@user,@uid,school_count,health_count,transit_count,commercial_count,fps_count,park_count,noise_level,sabha_count,area_sqkm,school_count_density,health_count_density,transit_count_density,commercial_count_density,fps_count_density,park_count_density,sabha_count_density,noise_level_inv,school_count_density_norm,health_count_density_norm,transit_count_density_norm,commercial_count_density_norm,fps_count_density_norm,park_count_density_norm,noise_level_inv_norm,sabha_count_density_norm,ACCESS_SCORE,OPPORTUNITY_SCORE,ENVIRONMENT_SCORE,GOVERNANCE_SCORE,UEI_SCORE,temp_id,Morans_I,Spatial_Lag,Gi_ZScore,Hotspot_Type,PCA_1,PCA_2,Cluster_ID,Ward_Typology
relation/7857800,relation/7857800,10,administrative,Ward 99 Vengal Rao Nagar,boundary,2017-12-31 18:34:34+00:00,1,55064040,adivik2000,250196,8.0,4.0,42.0,3.0,7.0,1.0,0.0,0.0,2.3334762624955223,3.428361423074622,1.714180711537311,17.998897471141767,1.2856355336529834,2.9998162451902948,0.4285451778843278,0.0,73.27,0.08024374480569256,0.39589183110636206,0.3751405527847607,0.08372885602399231,0.07672804720572157,0.20883660586729225,1.0,0.0,0.3052994662785788,0.0818925758440418,0.22542261120937776,0.0,0.1531536633329996,86,0.16144012656053686,0.0918455669485952,1.574785664981087,High Equity,1.5888198780449534,-0.4639826717988262,2,Type C
relation/7857838,relation/7857838,10,administrative,Ward 150 Monda Market,boundary,2018-01-01 11:38:39+00:00,3,55073879,adivik2000,250196,26.0,4.0,77.0,2.0,7.0,1.0,0.0,0.0,2.5106928683628764,10.355707114806748,1.5931857099702689,30.668824916927676,0.7965928549851344,2.7880749924479704,0.3982964274925672,0.0,73.27,0.24238422279813412,0.36794790874001193,0.6392124823779809,0.05187925093768781,0.0713122178655544,0.19409592812888288,1.0,0.0,0.36326461125141,0.056976429411430135,0.2109909580814703,0.0,0.15780799968607762,87,0.16144012656053686,0.05500506688859658,1.6554456147896468,High Equity,1.6526515155381936,-0.4733105890346848,2,Type C
relation/7857839,relation/7857839,10,administrative,Ward 148 Ramgopalpet,boundary,2018-01-01 04:50:22+00:00,2,55069436,adivik2000,250196,24.0,0.0,58.0,8.0,9.0,0.0,0.0,0.0,1.6951175173415376,14.158310414748906,0.0,34.215916835643185,4.719436804916302,5.30936640553084,0.0,0.0,73.27,0.3313874202860442,0.0,0.7131424564388245,0.3073600833281156,0.1358007567460854,0.0,1.0,0.0,0.17265990667858888,0.26236085548660265,0.020964070715465157,0.0,0.11399620822016417,88,0.16144012656053686,0.09321918925039427,0.8961844371296682,Average,1.55586609859965,1.447486742041898,0,Type D
relation/7857840,relation/7857840,10,administrative,Ward 149 Begumpet,boundary,2018-01-01 06:40:09+00:00,2,55070100,adivik2000,250196,15.0,1.0,76.0,4.0,16.0,0.0,0.0,0.0,5.612885078079831,2.672422433621517,0.1781614955747678,13.540273663682353,0.7126459822990712,2.8505839291962847,0.0,0.0,73.27,0.06255034324362867,0.041146584045090404,0.28221204966553515,0.046412090585621034,0.07291104534616893,0.0,1.0,0.0,0.07417232040818895,0.05336264539711759,0.020964070715465157,0.0,0.037124759130192926,89,0.16144012656053686,0.1219350088364033,-0.4360027438006141,Average,-0.36249282189928633,0.08670794788492038,0,Type D
relation/7858226,relation/7858226,10,administrative,Ward 90 Kavadiguda,boundary,2018-01-01 04:50:21+00:00,1,55069436,adivik2000,250196,10.0,3.0,32.0,3.0,7.0,1.0,0.0,0.0,2.1049493963089265,4.750708030100492,1.4252124090301477,15.202265696321573,1.4252124090301477,3.325495621070344,0.47507080301004917,0.0,73.27,0.11119440332281463,0.3291542989189524,0.3168519830752227,0.09281900000089933,0.08505813827930638,0.23150925308987347,1.0,0.0,0.26682621147488295,0.09078336141561115,0.247619947452278,0.0,0.15130738008569303,90,0.16144012656053686,0.11463006304885784,1.542789456979994,High Equity,1.5329439277195114,-0.5646937168022531,2,Type C
relation/7858244,relation/7858244,10,administrative,Ward 117 Moosapet,boundary,2018-01-01 06:40:06+00:00,1,55070100,adivik2000,250196,3.0,0.0,16.0,2.0,12.0,0.0,0.0,0.0,1.9480824117969457,1.5399759177707204,0.0,8.213204894777176,1.026650611847147,6.159903671082882,0.0,0.0,73.27,0.03604445952541455,0.0,0.171183053256526,0.06686209195077805,0.1575554437427093,0.0,1.0,0.0,0.029280920803698332,0.0906505439242371,0.020964070715465157,0.0,0.035223883860850146,91,0.16144012656053686,0.052685847784411745,-0.46894503507187646,Average,-0.322579155607705,0.2553900187864005,0,Type D
relation/7858245,relation/7858245,10,administrative,Ward 118 Fateh Nagar,boundary,2018-01-01 06:40:06+00:00,1,55070100,adivik2000,250196,5.0,0.0,55.0,0.0,19.0,0.0,0.0,0.0,3.3364455447522325,1.4986008112328728,0.0,16.484608923561602,0.0,5.694683082684917,0.0,0.0,73.27,0.035076039606795284,0.0,0.34357911721762874,0.0,0.1456562258073093,0.0,1.0,0.0,0.04834799563538434,0.03820496280920064,0.020964070715465157,0.0,0.026879257290012535,92,0.16144012656053686,0.07697615732468105,-0.6135579528576345,Average,-0.592048568448427,-0.03414441501185007,0,Type D
relation/7858246,relation/7858246,10,administrative,Ward 127 Rangareddy Nagar,boundary,2018-01-01 06:40:06+00:00,1,55070100,adivik2000,250196,5.0,0.0,32.0,0.0,14.0,0.0,0.0,0.0,2.759512595222088,1.8119141795754679,0.0,11.596250749282994,0.0,5.07335970281131,0.0,0.0,73.27,0.04240940819631459,0.0,0.24169391060155643,0.0,0.12976427585957628,0.0,1.0,0.0,0.03897003906187094,0.034036576917326526,0.020964070715465157,0.0,0.023492671673665658,93,0.16144012656053686,0.057672025601488486,-0.6722477004639245,Average,-0.6661946233428878,-0.07007922554430068,0,Type D
relation/7858247,relation/7858247,10,administrative,Ward 120 Balanagar,boundary,2018-01-01 09:11:45+00:00,2,55071473,adivik2000,250196,13.0,3.0,33.0,1.0,12.0,0.0,0.0,0.0,7.098429486571067,1.83139101749107,0.42262869634409306,4.648915659785024,0.14087623211469769,1.6905147853763722,0.0,0.0,73.27,0.04286528032251527,0.09760654016676343,0.0968946455335774,0.009174766445991715,0.04323928122674072,0.0,1.0,0.0,0.08221938853836062,0.018109733098455073,0.020964070715465157,0.0,0.030323298088070216,94,0.16144012656053686,0.054083457405496055,-0.5538725032389682,Average,-0.5667110907447275,-0.1135694077308477,0,Type D
relation/7858248,relation/7858248,10,administrative,Ward 121 Kukatpally,boundary,2018-01-01 06:40:07+00:00,1,55070100,adivik2000,250196,8.0,0.0,28.0,0.0,8.0,2.0,0.0,0.0,3.351026604581032,2.387328106874345,0.0,8.355648374060209,0.0,2.387328106874345,0.5968320267185863,0.0,73.27,0.055877465568866413,0.0,0.17415191985763298,0.0,0.06106208137698143,0.290845355787551,1.0,0.0,0.03515984528451051,0.016016305071272073,0.3057121238970213,0.0,0.08922206856320097,95,0.16144012656053686,0.04318286880166185,0.4668469957220673,Average,0.0764905338642269,-1.5671375181883964,0,Type D
relation/7858249,relation/7858249,10,administrative,Ward 123 Hydernagar,boundary,2018-01-01 06:40:07+00:00,1,55070100,adivik2000,250196,4.0,1.0,35.0,9.0,6.0,0.0,0.0,0.0,3.6420539113687047,1.0982813811497856,0.2745703452874464,9.609962085060625,2.4711331075870175,1.6474220717246784,0.0,0.0,73.27,0.025706219385349994,0.06341230888420674,0.20029485109354003,0.1609360839563739,0.04213707379233833,0.0,1.0,0.0,0.06822283530526164,0.1297756461520115,0.020964070715465157,0.0,0.05474063804318458,96,0.16144012656053686,0.05604423154574449,-0.13071842372436898,Average,0.13579480395879492,0.5344561609530966,0,Type D
relation/7858250,relation/7858250,10,administrative,Ward 122 Vivekananda Nagar Colony,boundary,2018-01-01 06:40:07+00:00,1,55070100,adivik2000,250196,4.0,0.0,25.0,3.0,7.0,1.0,0.0,0.0,1.7062385559544901,2.3443380681093284,0.0,14.652112925683303,1.7582535510819965,4.102591619191325,0.5860845170273321,0.0,73.27,0.054871246773896695,0.0,0.30538546881654594,0.11450878151595502,0.10493437520641909,0.28560793028079806,1.0,0.0,0.0495991015454045,0.11199745846780805,0.30058449614895894,0.0,0.11554526404054287,97,0.16144012656053686,0.03991436034549095,0.9230296746122952,Average,0.7925017773405889,-0.9537885415388047,2,Type C
relation/7858294,relation/7858294,10,administrative,Ward 119 Old Bowenpally,boundary,2018-01-01 08:22:45+00:00,1,55070936,adivik2000,250196,9.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,3.0043806464259633,2.9956257409348166,0.0,5.991251481869633,0.0,2.9956257409348166,0.0,0.0,73.27,0.07011519435233855,0.0,0.12487217044181073,0.0,0.07662086423781624,0.0,1.0,0.0,0.03361337230993632,0.020097302757845336,0.020964070715465157,0.0,0.018668686445811704,98,0.16144012656053686,0.267124055369552,-0.7558476762367564,Average,-0.7882741313558423,-0.15939947388938483,0,Type D
relation/7858295,relation/7858295,10,administrative,Ward 135 Venkatapuram,boundary,2018-01-01 08:22:45+00:00,1,55070936,adivik2000,250196,2.0,0.0,32.0,0.0,10.0,0.0,0.0,1.0,3.2607866803984384,0.6133489234431055,0.0,9.813582775089689,0.0,3.0667446172155275,0.0,0.30667446172155277,73.27,0.01435595855161492,0.0,0.20453879872079833,0.0,0.07843991315630694,0.0,1.0,1.0,0.0269577197812748,0.020574430981468213,0.020964070715465157,1.0,0.267124055369552,99,0.16144012656053686,0.038127061031458145,3.5498999248799787,High Equity,-4.312381504761705,7.260242836518229,1,Type A
relation/7858296,relation/7858296,10,administrative,Ward 134 Alwal,boundary,2018-01-01 08:22:45+00:00,1,55070936,adivik2000,250196,8.0,3.0,71.0,0.0,6.0,0.0,0.0,0.0,3.2477095248333785,2.4632744827788855,0.9237279310420821,21.861561034662607,0.0,1.8474558620841641,0.0,0.0,73.27,0.057655055751156974,0.21333593337214576,0.45564780311851355,0.0,0.04725345454867643,0.0,1.0,0.0,0.19698330643398143,0.012394365318971772,0.020964070715465157,0.0,0.057585435617104594,100,0.16144012656053686,0.10287961785153082,-0.08141789790909292,Average,-0.05063054232779501,-0.01144570296383699,0,Type D
relation/7858403,relation/7858403,10,administrative,Ward 131 Quthbullapur,boundary,2018-01-01 09:11:45+00:00,1,55071473,adivik2000,250196,43.0,3.0,25.0,1.0,38.0,0.0,0.0,0.0,3.7212372341244677,11.555296610944783,0.8061834844845197,6.718195704037664,0.2687278281615066,10.21165747013725,0.0,0.0,73.27,0.27046164566020864,0.18618892030003864,0.1400234461121701,0.017501284808022557,0.26118951041537786,0.0,1.0,0.0,0.20457566421775655,0.08141959344719853,0.020964070715465157,0.0,0.07673983209510506,101,0.16144012656053686,0.0322024944686684,0.25052903100313156,Average,0.4622453807467215,0.408395212041256,0,Type D
relation/7858404,relation/7858404,10,administrative,Ward 115 Balaji Nagar,boundary,2018-01-01 09:11:45+00:00,1,55071473,adivik2000,250196,6.0,0.0,45.0,2.0,10.0,0.0,0.0,0.0,8.816648807376884,0.6805306790693312,0.0,5.103980093019984,0.22684355968977707,1.1342177984488853,0.0,0.0,73.27,0.015928405265600683,0.0,0.10637928887410183,0.014773511817356089,0.029010549202967965,0.0,1.0,0.0,0.01638675261537362,0.018507821702263224,0.020964070715465157,0.0,0.013964661258275501,102,0.16144012656053686,0.057220786604882834,-0.8373687367578655,Average,-0.8826220226262882,-0.1892954380934689,0,Type D
relation/7858671,relation/7858671,10,administrative,Ward 143 Tarnaka,boundary,2018-01-02 11:53:47+00:00,2,55098554,adivik2000,250196,8.0,0.0,20.0,1.0,8.0,0.0,60.5,0.0,2.4134616069848174,3.314740941744066,0.0,8.286852354360164,0.41434261771800823,3.314740941744066,0.0,0.0,12.77,0.07758435981575981,0.0,0.17271804442714922,0.02698465659621331,0.08478305958261882,0.0,0.17428688412720073,0.0,0.04106890421643935,0.04214491373103743,0.003653762563620718,0.0,0.021716895127774378,103,0.16144012656053686,0.04191205320490353,-0.703022022772643,Average,-0.6539318666453122,0.06488461090880521,0,Type D
relation/7858672,relation/7858672,10,administrative,Ward 144 Mettuguda,boundary,2018-01-02 11:53:47+00:00,2,55098554,adivik2000,250196,10.0,1.0,64.0,0.0,4.0,0.0,0.0,0.0,3.125507698829831,3.199480200846708,0.31994802008467077,20.47667328541893,0.0,1.279792080338683,0.0,0.0,73.27,0.0748865831413309,0.07389233041630712,0.4267833931384527,0.0,0.03273398739378651,0.0,1.0,0.0,0.11375456871098039,0.008585975395455418,0.020964070715465157,0.0,0.03582615370547524,104,0.16144012656053686,0.06275391914369141,-0.4585076597398288,Average,-0.47976138935729207,-0.1328449725744815,0,Type D
relation/7858673,relation/7858673,10,administrative,Ward 138 Moula Ali,boundary,2018-01-01 11:38:37+00:00,1,55073879,adivik2000,250196,4.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,3.2690557318630726,1.223594924067065,0.0,14.377240357788013,0.0,0.6117974620335325,0.0,0.0,73.27,0.028639290528570737,0.0,0.29965645973524335,0.0,0.015648299999212696,0.0,1.0,0.0,0.0416212302240324,0.0041044776231400504,0.020964070715465157,0.0,0.016672444640659402,105,0.16144012656053686,0.03574082267207109,-0.7904426757371362,Average,-0.8598289635681841,-0.24508837796968944,0,Type D
relation/7858674,relation/7858674,10,administrative,Ward 142 Addagutta,boundary,2018-01-01 11:38:37+00:00,1,55073879,adivik2000,250196,7.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,2.0865931909831086,3.3547507153044602,0.0,17.25300367870865,0.0,5.2717511240498665,0.0,0.0,73.27,0.07852082294292759,0.0,0.3595943222414334,0.0,0.1348386487843874,0.0,1.0,0.0,0.062292904485067795,0.03536756176056207,0.020964070715465157,0.0,0.029656134240273756,106,0.16144012656053686,0.06089002631752309,-0.5654344958400744,Average,-0.5441214775504858,-0.034490009031205617,0,Type D
relation/7858675,relation/7858675,10,administrative,Ward 141 Gautham Nagar,boundary,2018-01-01 11:38:37+00:00,1,55073879,adivik2000,250196,5.0,0.0,51.0,0.0,29.0,0.0,0.0,0.0,2.125114994363939,2.352813853961128,0.0,23.998701310403504,0.0,13.646320352974541,0.0,0.0,73.27,0.0550696298242781,0.0,0.5001909750380966,0.0,0.3490398833282567,0.0,1.0,0.0,0.0715061435928758,0.09155156731250823,0.020964070715465157,0.0,0.04600544540521229,107,0.16144012656053686,0.04501748815459663,-0.28209987669585235,Average,-0.11197667821080846,0.31084347137380014,0,Type D
relation/7858676,relation/7858676,10,administrative,Ward 137 Vinayak Nagar,boundary,2018-01-01 11:38:38+00:00,1,55073879,adivik2000,250196,0.0,0.0,32.0,0.0,9.0,0.0,0.0,0.0,2.2013066446279694,0.0,0.0,14.536820700601728,0.0,4.088480822044236,0.0,0.0,73.27,0.0,0.0,0.3029825000170274,0.0,0.10457345512961501,0.0,1.0,0.0,0.03398591184863359,0.027429139687732213,0.020964070715465157,0.0,0.02059478056295774,108,0.16144012656053686,0.03195227391485831,-0.7224683407031697,Average,-0.7358969618083245,-0.11531885572017687,0,Type D
relation/7858677,relation/7858677,10,administrative,Ward 140 Malkajgiri,boundary,2018-01-01 11:38:38+00:00,1,55073879,adivik2000,250196,8.0,2.0,29.0,0.0,13.0,0.0,0.0,0.0,2.139366233364495,3.7394251976290764,0.9348562994072691,13.555416341405401,0.0,6.076565946147249,0.0,0.0,73.27,0.08752445971971631,0.2159060417041716,0.28252765969113663,0.0,0.15542386621587548,0.0,1.0,0.0,0.18747972924728337,0.0407669702790124,0.020964070715465157,0.0,0.062302692560440236,109,0.16144012656053686,0.030678004843308397,0.00033246979518865256,Average,0.09907828536154221,0.14615263044985255,0,Type D
relation/7861517,relation/7861517,10,administrative,Ward 23 Gaddiannaram,boundary,2018-01-01 18:13:01+00:00,1,55082663,adivik2000,250196,2.0,1.0,15.0,0.0,4.0,0.0,0.0,0.0,1.431602439569857,1.3970358981791937,0.6985179490895969,10.477769236343953,0.0,2.7940717963583874,0.0,0.0,73.27,0.03269882555070468,0.16132345211009683,0.21838205087702459,0.0,0.07146560161172874,0.0,1.0,0.0,0.13175648172213403,0.01874510091539274,0.020964070715465157,0.0,0.042866413338247984,110,0.16144012656053686,0.05966731610883559,-0.3364995052919588,Average,-0.3225486223633519,-0.05102325308803877,0,Type D
relation/7861518,relation/7861518,10,administrative,Ward 22 Chaitanyapuri,boundary,2018-01-02 05:11:26+00:00,2,55091718,adivik2000,250196,3.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,2.0451349264772603,1.4668958811277515,0.0,10.757236461603512,0.0,0.977930587418501,0.0,0.0,73.27,0.03433395847634199,0.0,0.22420682372976108,0.0,0.025013100184276757,0.0,1.0,0.0,0.03475035360471118,0.006560821942120843,0.020964070715465157,0.0,0.015568811565574294,111,0.16144012656053686,0.049875365873659885,-0.809568708256157,Average,-0.876143317596299,-0.2386190839814463,0,Type D
relation/7861519,relation/7861519,10,administrative,Ward 19 Saroornagar,boundary,2018-01-01 18:13:01+00:00,1,55082663,adivik2000,250196,27.0,4.0,43.0,0.0,2.0,1.0,0.0,0.0,2.272648051409665,11.88041412010654,1.7600613511268948,18.92065952461412,0.0,0.8800306755634474,0.4400153377817237,0.0,73.27,0.2780713003078921,0.4064880128841641,0.39435230321725534,0.0,0.022509057121541082,0.21442618984896958,1.0,0.0,0.3692175725857274,0.005904022882868735,0.23089501475719318,0.0,0.15150415255644734,112,0.16144012656053686,0.04016661299077995,1.5461995366155692,High Equity,1.3910684079962308,-0.86706095128921,2,Type C
relation/7861520,relation/7861520,10,administrative,Ward 18 Lingojiguda,boundary,2018-01-03 06:03:16+00:00,2,55119646,divya25,5731581,18.0,0.0,41.0,1.0,104.0,0.0,0.0,0.0,2.7042794659685865,6.656116805425277,0.0,15.161154945690907,0.36978426696807093,38.45756376467937,0.0,0.0,73.27,0.15579213286457572,0.0,0.3159951356076647,0.024082730166094066,0.9836515062162356,0.0,1.0,0.0,0.07900970628895779,0.2757732377202597,0.020964070715465157,0.0,0.09393675368117066,113,0.16144012656053686,0.05685551767386645,0.5485527935265399,Average,1.19507744622634,1.4162218563330007,0,Type D
relation/7861521,relation/7861521,10,administrative,Ward 38 IS Sadan,boundary,2018-01-01 18:13:01+00:00,1,55082663,adivik2000,250196,18.0,1.0,11.0,0.0,12.0,0.0,0.0,0.0,2.2234210784881223,8.095632525099386,0.4497573625055215,4.947330987560736,0.0,5.397088350066258,0.0,0.0,73.27,0.18948523513665722,0.10387193403675352,0.10311434266784443,0.0,0.13804447201100634,0.0,1.0,0.0,0.12772700001706078,0.03620843455173185,0.020964070715465157,0.0,0.046224876321064444,114,0.16144012656053686,0.04426543824586218,-0.27829712474231644,Average,-0.22159347189820408,0.04813747309205883,0,Type D
relation/7861522,relation/7861522,10,administrative,Ward 17 Champapet,boundary,2018-01-03 13:15:24+00:00,3,55128738,adivik2000,250196,5.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,2.4574960191102204,2.0345912917532774,0.0,15.055975558974252,0.0,2.848427808454588,0.0,0.0,73.27,0.04762135733429081,0.0,0.31380294281709453,0.0,0.072855896990227,0.0,1.0,0.0,0.04851601328004171,0.019109769043616782,0.020964070715465157,0.0,0.02214746325978091,115,0.16144012656053686,0.06170108876580444,-0.6955602492173552,Average,-0.7229511141834767,-0.14759862954607464,0,Type D
relation/7861523,relation/7861523,10,administrative,Ward 27 Akbarbagh,boundary,2018-01-01 18:13:01+00:00,1,55082663,adivik2000,250196,4.0,2.0,27.0,1.0,0.0,0.0,0.0,0.0,1.449953666434592,2.758708841942462,1.379354420971231,18.621284683111618,0.6896772104856155,0.0,0.0,0.0,73.27,0.06456995076893332,0.3185633485358877,0.38811260749638327,0.044916216414539,0.0,0.0,1.0,0.0,0.2553406032019817,0.03313489798385537,0.020964070715465157,0.0,0.07735989297532556,116,0.16144012656053686,0.051059121408455234,0.2612747261318821,Average,0.3749077703805705,0.18122843556420942,0,Type D
relation/7861524,relation/7861524,10,administrative,Ward 24 Saidabad,boundary,2018-01-01 18:13:02+00:00,1,55082663,adivik2000,250196,11.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0,1.7717226190055915,6.208646817510255,0.0,16.368250700708856,0.0,2.257689751821911,0.0,0.0,73.27,0.14531871332462024,0.0,0.34115393044649356,0.0,0.057746245668016435,0.0,1.0,0.0,0.07890311647367187,0.015146576508416026,0.020964070715465157,0.0,0.028753440924388265,117,0.16144012656053686,0.05416305759129147,-0.5810782293454311,Average,-0.603202619642728,-0.13513995227748957,0,Type D
relation/7861525,relation/7861525,10,administrative,Ward 25 Moosarambagh,boundary,2018-01-02 13:04:46+00:00,2,55100180,adivik2000,250196,12.0,1.0,28.0,1.0,5.0,0.0,0.0,0.0,1.7928263527195951,6.693342041629865,0.5577785034691555,15.617798097136353,0.5577785034691555,2.7888925173457775,0.0,0.0,73.27,0.15666342150241536,0.1288195297053218,0.3255126832537513,0.03632612415242451,0.07133312817599471,0.0,1.0,0.0,0.15866882456246997,0.04550830142887925,0.020964070715465157,0.0,0.0562852991767036,118,0.16144012656053686,0.04345698770581095,-0.10394934644904888,Average,-0.0076732786448415954,0.14019519146303105,0,Type D
relation/7861526,relation/7861526,10,administrative,Ward 26 Old Malakpet,boundary,2018-01-02 13:04:46+00:00,2,55100180,adivik2000,250196,7.0,1.0,11.0,0.0,3.0,1.0,0.0,0.0,2.1936598917250523,3.1910142617848263,0.4558591802549752,5.0144509828047275,0.0,1.3675775407649255,0.4558591802549752,0.0,73.27,0.07468843056352802,0.10528115523825805,0.10451328569527778,0.0,0.03497932724163891,0.2221471361033292,1.0,0.0,0.09664037931158666,0.009174917782955563,0.23845409854828611,0.0,0.08606734891070708,119,0.16144012656053686,0.05286497029638228,0.4121755002548447,Average,0.11775054549516631,-1.207718040295002,0,Type D
relation/7861527,relation/7861527,10,administrative,Ward 28 Azampura,boundary,2018-01-02 13:04:46+00:00,3,55100180,adivik2000,250196,13.0,0.0,19.0,0.0,14.0,0.0,0.0,0.0,1.3330590914954596,9.752005805996394,0.0,14.252931562610113,0.0,10.502160098765346,0.0,0.0,73.27,0.22825407495637134,0.0,0.2970655638087671,0.0,0.26861986533745036,0.0,1.0,0.0,0.09714888504992586,0.07045776387619936,0.020964070715465157,0.0,0.04714267991039759,120,0.16144012656053686,0.10381063734704918,-0.2623915292215351,Average,-0.13335725335096932,0.21571360231959427,0,Type D
relation/7861528,relation/7861528,10,administrative,Ward 29 Chawni,boundary,2018-01-01 18:13:02+00:00,1,55082663,adivik2000,250196,8.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.9828321563103378,8.13974181515682,0.0,11.192144995840627,0.0,7.122274088262217,0.0,0.0,73.27,0.19051765096980314,0.0,0.2332713693890776,0.0,0.18217055239048643,0.0,1.0,0.0,0.07944077785583878,0.047782503909014604,0.020964070715465157,0.0,0.03704683812007963,121,0.16144012656053686,0.08116311817771989,-0.43735311994191167,Average,-0.37548232261245773,0.059745081765343835,0,Type D
relation/7861529,relation/7861529,10,administrative,Ward 37 Rein Bazar,boundary,2018-01-01 18:13:03+00:00,1,55082663,adivik2000,250196,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.6394395600792399,3.1277389214895592,0.0,0.0,0.0,39.096736518619494,0.0,0.0,73.27,0.07320741685681292,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02047098871851892,0.2622954329445727,0.020964070715465157,0.0,0.07593262309463919,122,0.16144012656053686,0.10246883462946604,0.23654004685514746,Average,0.8187582044726299,1.266559855014525,0,Type D
relation/7861530,relation/7861530,10,administrative,Ward 37 Kurmaguda,boundary,2018-01-01 18:13:03+00:00,1,55082663,adivik2000,250196,7.0,1.0,9.0,0.0,6.0,0.0,0.0,0.0,1.0323479300472727,6.780659694527077,0.9686656706467253,8.717991035820528,0.0,5.811994023880351,0.0,0.0,73.27,0.15870716619308806,0.22371435141064314,0.18170401723738683,0.0,0.1486567560725289,0.0,1.0,0.0,0.2008240435556655,0.038991988194179705,0.020964070715465157,0.0,0.06519502561632759,123,0.16144012656053686,0.0409471381020122,0.05045678858517655,Average,0.1514266617320388,0.15141802623976094,0,Type D
relation/7861531,relation/7861531,10,administrative,Ward 39 Santhosh Nagar,boundary,2018-01-01 18:13:03+00:00,1,55082663,adivik2000,250196,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.077526163852723,0.0,0.0,7.424413687919921,0.0,1.8561034219799804,0.0,0.0,73.27,0.0,0.0,0.15474273685122242,0.0,0.04747463822449801,0.0,1.0,0.0,0.017357679118584053,0.012452380786981665,0.020964070715465157,0.0,0.01269353265525772,124,0.16144012656053686,0.03653382741821918,-0.8593974776011941,Average,-0.9196918761975735,-0.22418530177764098,0,Type D
relation/7861532,relation/7861532,10,administrative,Ward 41 Kanchanbagh,boundary,2018-01-03 13:15:24+00:00,2,55128738,adivik2000,250196,7.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,5.076728109470407,1.3788408299711414,0.0,5.909317842733463,0.0,0.39395452284889754,0.0,0.0,73.27,0.03227295434582461,0.0,0.12316447524956405,0.0,0.010076404271269036,0.0,1.0,0.0,0.022839993160806423,0.0026429948208570534,0.020964070715465157,0.0,0.011611764674282158,125,0.16144012656053686,0.02075399952624051,-0.8781445866261558,Average,-0.9608189258498123,-0.2760667032035665,0,Type D
relation/7865918,relation/7865918,10,administrative,Ward 75 Red Hills,boundary,2018-01-01 20:14:04+00:00,1,55085177,adivik2000,250196,6.0,4.0,55.0,1.0,2.0,1.0,0.0,0.0,1.9982957733995987,3.002558520049565,2.0017056800330435,27.523453100454347,0.5004264200082609,1.0008528400165217,0.5004264200082609,0.0,73.27,0.07027746200426516,0.4622960237917941,0.5736553267890191,0.03259098755027348,0.0255993959889689,0.24386543224400414,1.0,0.0,0.36516718719618924,0.030757125014729478,0.2597170907928485,0.0,0.1639103507509418,126,0.16144012656053686,0.12159903744684401,1.7611997531386387,High Equity,1.6325186719352427,-0.8641592552686613,2,Type C
relation/7865919,relation/7865919,10,administrative,Ward 77 Jambagh,boundary,2018-01-01 20:14:05+00:00,1,55085177,adivik2000,250196,22.0,4.0,47.0,1.0,12.0,1.0,0.0,0.0,2.0640663511133006,10.65857208908706,1.9379221980158292,22.770585826685995,0.4844805495039573,5.813766594047488,0.4844805495039573,0.0,73.27,0.24947303774721163,0.44756516180030154,0.47459407821794464,0.03155248988846847,0.14870209413204424,0.23609476617290678,1.0,0.0,0.39520453065319516,0.06228029605282253,0.2521093295147719,0.0,0.1773985390551974,127,0.16144012656053686,0.127901574257221,1.9949509281928801,High Equity,1.971697397743394,-0.6038913137951671,2,Type C
relation/7865920,relation/7865920,10,administrative,Ward 50 Begum Bazar,boundary,2018-01-02 08:41:46+00:00,3,55094174,adivik2000,250196,11.0,3.0,30.0,0.0,11.0,0.0,0.0,0.0,1.516260166473822,7.254691670481151,1.9785522737675867,19.785522737675866,0.0,7.254691670481151,0.0,0.0,73.27,0.16980229188554893,0.4569487203592635,0.41237814420842617,0.0,0.1855574740113197,0.0,1.0,0.0,0.3716544343018271,0.048670877981900396,0.020964070715465157,0.0,0.11032234574979816,128,0.16144012656053686,0.16609405715828113,0.8325161630765261,Average,1.045079183789504,0.41167759714879354,2,Type C
relation/7865921,relation/7865921,10,administrative,Ward 51 Goshamahal,boundary,2018-01-02 08:41:46+00:00,2,55094174,adivik2000,250196,50.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,1.1702929607364496,42.7243448243384,0.0,14.526277240275057,0.0,12.817303447301521,0.0,0.0,73.27,1.0,0.0,0.3027627488049571,0.0,0.32783563510978436,0.0,1.0,0.0,0.3135912449181096,0.08598978984577985,0.020964070715465157,0.0,0.10513627636983863,129,0.16144012656053686,0.08134113823897057,0.7426412455462089,Average,1.0214499247482216,0.5649189285224947,2,Type C
